destination_id,country_id,name,latitude,longitude,description,tags,type,iata,hotel_ids
25,193,Salisbury,38.3607,-75.5994,Eastern Shore of Maryland,"city,coastal",urban,SBY,"['HXSBY799', 'MSSBY042', 'YXSBYFLA', 'YXSBY880', 'CZSBY035', 'CXSBY356', 'HXSBY304', 'HISBYD72', 'HHSBY466', 'MTSBY100', 'HSSBYAAA', 'EOSBY006', 'RCSBYRIR', 'YXSBY910', 'YXSBY224', 'SZSBY021', 'CYSBYCYC', 'SZSBY022', 'EOSBY087', 'BWSBY041', 'HISBYBAA']"
26,193,Washington D.C. (Hagerstown),38.9072,-77.0369,US capital region,"city,capital",urban,DCA,"['LMDCA627', 'HHDCA633', 'UZDCA000', 'TLDCA811', 'QIDCA423', 'DIDCA464', 'DIDCA670', 'OZDCA400', 'GIDCA230', 'CYDCACYC', 'HHDCA856', 'HSDCAADY', 'SZDCA054', 'WIDCA513', 'ESDCAF95', 'GIDCA701', 'EODCA073', 'ILDCA987', 'EADCAGAI', 'DIDCA125', 'CZDCA019', 'TLDCA162', 'LQDCA275', 'HIDCAB2E', 'CIDCA055', 'RFDCA313', 'PHDCATJE', 'CIDCA813', 'ILDCATHH', 'BWDCA102', 'HSDCAAGA', 'WIDCA741', 'HXDCAFW7', 'BWDCA093', 'BWDCA120', 'QIDCA400', 'CIDCA403', 'KCDCA434', 'DTDCA469', 'QIDCA652', 'HGDCA240', 'WVDCA394', 'WODCA173', 'YXDCA075', 'DIDCA253', 'CIDCA116', 'LMDCA164', 'CIDCA177', 'SZDCA327', 'HYDCAHCV', 'CIDCA180', 'DIDCA625', 'GIDCA202', 'CCDCA058', 'FNDCAFIF', 'HXDCA200', 'NZDCA655', 'GIDCA963', 'CIDCA355', 'KCDCATHG', 'DIDCA779', 'BWDCA038', 'MCDCACCM', 'SIDCA090', 'CIDCA417', 'GIDCA457', 'WHDCA279', 'HGDCAG32', 'BWDCA133', 'DIDCA953', 'WVDCA236', 'HXDCA108', 'EZDCA018', 'HJDCA600', 'HHDCA120', 'NZDCA275', 'RCDCARIR', 'WVDCA383', 'HXDCA728', 'HIDCA7FE', 'HIDCAEFD', 'QIDCA162', 'GIDCA301', 'WIDCA027', 'CXDCA515', 'EADCAALX', 'UBDCA641', 'WVDCA388', 'HXDCAGUO', 'RDDCA876', 'SZDCA148', 'HXDCA375', 'GIDCA703', 'CYDCASVC', 'KGDCA521', 'WIDCA718', 'RFDCA132', 'MDDCA774', 'UIDCA014', 'HHDCA139', 'ILDCA845', 'UZDCA901', 'OZDCA904', 'CYDCACTC', 'EADCAMRD', 'MCDCAGWM', 'CIDCA066', 'BWDCA084', 'GIDCA804', 'CIDCA829', 'KCDCA791', 'CYDCAARC', 'WVDCA492', 'SIDCA829', 'DIDCA296', 'WVDCAC1D', 'HXDCA307', 'RYDCA227', 'TODCATST', 'GZDCAASF', 'UZDCA320', 'UZDCACRY', 'UIDCAMOR', 'LWDCA741']"
27,193,Norfolk-Portsmouth-Newport News,36.8508,-76.2859,Hampton Roads region of Virginia,"city,coastal",urban,NGU,[]
28,193,Richmond-Petersburg,37.5407,-77.436,Virginia capital region,city,urban,RIC,"['HSRICAIC', 'HXRIC743', 'GIRIC183', 'HXRIC110', 'SZRIC364', 'KGRIC382', 'CXRIC878', 'CZRIC480', 'LQRIC606', 'OZRIC301', 'HGRIC128', 'EORIC532', 'UZRICSP1', 'ALRIC139', 'XVRICNTS', 'HXRIC540', 'SZRIC005', 'DTRIC668', 'LQRIC593', 'CYRICWEC', 'CIRIC258', 'EARIC626', 'MXRICH60', 'YXRICRCA', 'BWRIC089', 'SCRIC690', 'LMRIC756', 'HIRIC17B', 'MSRIC168', 'WORICPPR', 'CYRICNWC', 'YXRICRIC', 'YORIC001', 'HGRICGX7', 'EORIC307', 'OZRIC460', 'DIRIC017', 'QIRIC846', 'HXRIC705', 'EORIC202', 'RCRICINR', 'FNRICSTF', 'FNRICCHF', 'RCRICRTR', 'CIRIC306', 'SZRIC030', 'CYRICCYC', 'HXRIC421', 'YORIC784', 'WGRIC497', 'WORICGGR', 'GIRIC804', 'YORIC806', 'RFRIC086', 'BWRIC135', 'HXRICFG8', 'WORICKRE', 'CZRIC041', 'BURIC430', 'HIRICE2E', 'HIRIC12B', 'SCRICWBI', 'WIRIC993', 'QIRIC337', 'HIRIC854', 'CYRICAPC', 'QIRIC462', 'BWRIC142', 'HGRIC599', 'EORIC564', 'UZRICRB1', 'RCRICRHR', 'ESRIC76B', 'HXRIC430', 'CIRIC316', 'PHRICJEF', 'QIRIC340', 'EORIC843', 'HJRIC109', 'HIRIC7DD', 'FNRICFIF', 'HHRIC191', 'OZRIC791', 'DIRIC356', 'RYRIC567', 'YXRIC002', 'BWRIC077', 'OMRIC550', 'EARICCOX', 'UBRIC842', 'HIRIC6B6', 'SZRIC416', 'CXRIC479', 'EORIC167', 'HIRIC39D', 'LQRIC212', 'DIRIC133', 'MCRICMWM', 'UZRICML1', 'MCRICDTM', 'CPRICA73', 'YXRIC984', 'XVRICSHS', 'FNRICHWF', 'EARIC238', 'BWRIC039', 'HXRIC403', 'HXRIC7A7', 'CXRIC427', 'OZRIC812', 'UZRIC138', 'SCRICSHI', 'PHRICTIH', 'HYRICSRW', 'CIRIC109', 'EORIC399', 'CYRICGAC', 'CCRIC418', 'UBRIC483', 'HXRIC362', 'SIRIC856', 'CYRICRLC', 'ILRIC136', 'CIRIC033', 'WYRIC296', 'WVRIC100', 'KGRIC614', 'EARICMDL', 'IMRICEIS', 'DIRIC014', 'HIRIC9FA', 'BWRIC136', 'MXRIC435', 'CZRIC052', 'SZRIC592', 'DIRIC765', 'YXRICGWL', 'HXRICFG3', 'RCRICWWR', 'CXRIC489']"
29,193,Roanoke-Lynchburg,37.271,-79.9414,Western Virginia region,city,urban,ROA,"['OZROA771', 'HXROA205', 'CIROA302', 'EOROA175', 'ILROA123', 'HIROADAE', 'LQROAJAP', 'FNROAFIF', 'EZROA529', 'HIROAE23', 'QIROA257', 'CZROA018', 'HXROAH94', 'QIROA391', 'HIROA63A', 'ILROA356', 'PHROAPRH', 'BWROA094', 'LQROA269', 'QIROA554', 'QIROA411', 'GIROA963', 'RYROA581', 'DIROA521', 'BWROA071', 'SZROA123', 'BWROA092', 'SIROA068', 'CYROABLC', 'CYROACYC', 'QIROA207', 'CIROA120', 'ILROA304', 'FNROANOF', 'ONROAAPH', 'HIROAA45', 'DIROA335', 'RYROA248', 'RAROA192', 'EAROA291', 'ILROA648', 'HJROA887', 'HXROA199', 'RCROARIR', 'CXROA832', 'CXROA701', 'DIROA660', 'EOROA206', 'SCROA092', 'HJROA412']"
30,193,Charlottesville,38.0293,-78.4767,Home of University of Virginia,"city,university",urban,CHO,"['PHCHOKHH', 'BWCHO104', 'CYCHODTC', 'OMCHO537', 'WVCHO478', 'HICHOEA2', 'HXCHOGN5', 'CICHO114', 'QICHO825', 'HECHOMIN', 'UZCHO456', 'EOCHO170', 'SZCHO344', 'DTCHO779', 'BWCHO130', 'WVCHOE44', 'NZCHO688', 'WVCHO262', 'WVCHO908', 'DICHO134', 'OZCHO691', 'GICHO179', 'BWCHO129', 'CYCHOCHC', 'CICHO431', 'YXCHO003', 'BWCHO127', 'YXCHO002', 'ILCHO546', 'DICHO948', 'HICHO967', 'RCCHORIR', 'FNCHOFIF', 'UZCHOEE1']"
31,193,Harrisonburg,38.4496,-78.8689,Shenandoah Valley city,city,urban,SHD,"['BWSHD131', 'MXSHDJ18', 'HISHD797', 'CISHD625', 'FNSHDFIF', 'OZSHD803', 'QISHD104', 'RCSHDHRR', 'WVSHD107', 'ILSHD491', 'QISHD673', 'ILSHD162', 'HXSHD043', 'DISHD282', 'IMSHDFDH', 'CISHD428', 'QISHD069', 'BWSHD126', 'SZSHD339', 'DISHD354', 'QISHD427', 'CXSHD396', 'SZSHD377', 'RCSHDRIR', 'HXSHD593', 'EOSHD213', 'RFSHD706', 'BWSHD081', 'CYSHDCYC', 'HISHD6F8', 'HISHDC53', 'BWSHD121', 'EOSHD182']"
32,193,Charleston-Huntington,38.3498,-81.6326,West Virginia capital region,city,urban,CRW,"['RFCRW059', 'WVCRW644', 'SICRW901', 'HICRWCB1', 'HXCRWGB2', 'HXCRW419', 'CXCRW916', 'YXCRWGLA', 'OZCRW281', 'SZCRW412', 'HICRWD7C', 'BWCRW030', 'SZCRW058', 'WGCRW115', 'HICRW643', 'MCCRWWVM', 'GZCRW129', 'YOCRW09A', 'OZCRW662', 'HXCRWFV4', 'BUCRW021', 'ESCRWGR4', 'MXCRWA99', 'RYCRW024', 'QICRW033', 'RFCRW017', 'CICRW046', 'EOCRW127', 'MTCRW101', 'YXCRW778', 'LQCRW638', 'ILCRW083', 'CYCRWCYC', 'ILCRW803', 'HICRWB66', 'MTCRWISM', 'ILCRW100']"
33,193,Clarksburg-Weston,39.2806,-80.3445,North central West Virginia,city,urban,CKB,"['DICKB149', 'CCCKB102', 'RFCKB064', 'BECKB865', 'GICKB304', 'MTCKB731', 'HICKBE50', 'ILCKB224', 'OZCKB455', 'DICKB544', 'CYCKBCYC', 'MTCKB966', 'QICKB022', 'FNCKBFIF', 'HXCKBFK8', 'CZCKB116', 'TOCKBTST', 'HICKB7AF', 'BWCKB035', 'XVCKBSHS']"
34,193,Wheeling-Steubenville,40.063,-80.7209,Northern panhandle of West Virginia,city,urban,HLG,"['UBHLG121', 'CIHLG577', 'YXHLG481', 'OZHLG199', 'DIHLG983', 'EOHLG113', 'HIHLGF80', 'HXHLG9C1', 'HIHLGBA6', 'HXHLGD78', 'KGHLG069', 'EOHLG230', 'CIHLG085', 'OZHLG247', 'YXHLGOGR', 'MTHLG440']"
35,193,Bluefield-Beckley-Oak Hill,37.2692,-81.2223,Southern West Virginia,city,urban,BLF,"['MTBLF916', 'FNBLFFIF', 'RFBLF680', 'KGBLF748', 'OZBLF808', 'CIBLF369', 'QIBLF034', 'CIBLF335', 'HIBLFEBD', 'HXBLFG89', 'EOBLF049', 'HIBLF685', 'BWBLF106', 'OZBLF292', 'QIBLF106', 'EOBLF025', 'EOBLF566', 'YXBLF437', 'CZBLF421', 'CIBLF402', 'LQBLF680', 'DIBLF505', 'ILBLF413', 'ILBLF131', 'BWBLF113', 'HXBLFHI3', 'CIBLF447']"
36,193,Parkersburg,39.2667,-81.5615,Western West Virginia,city,urban,PKB,"['GZPKB045', 'MSPKB423', 'HIPKB828', 'CZPKB588', 'HXPKBGN2', 'WGPKB422', 'OZPKB349', 'BWPKB165', 'FNPKBFIF', 'ILPKB203', 'CIPKB097', 'ILPKB223', 'RFPKB022', 'MSPKB815', 'MSPKB059']"
37,193,Charlotte,35.2271,-80.8431,Largest North Carolina city,city,urban,CLT,"['CYCLTCAC', 'BWCLT148', 'EOCLT450', 'YXCLTSHB', 'HXCLT223', 'BWCLT160', 'OZCLT226', 'TOCLTTST', 'RFCLT069', 'TOCLTTWT', 'CICLT416', 'HXCLT820', 'YXCLT232', 'CYCLTUNC', 'HXCLT530', 'HICLT3DE', 'SICLT986', 'QICLT097', 'CXCLT792', 'YOCLTUNV', 'YZCLT012', 'GICLT162', 'HYCLTCHA', 'OZCLT132', 'HICLT29A', 'BHCLTCAN', 'HICLTC26', 'CPCLTB46', 'RCCLTCNR', 'CICLT397', 'KGCLT765', 'OZCLT061', 'FNCLTMRF', 'MSCLT642', 'XVCLTSHS', 'EOCLT582', 'MSCLT071', 'OZCLT926', 'HICLT734', 'YOCLT001', 'WGCLT560', 'HICLTDD6', 'HXCLTF9C', 'CICLT022', 'ILCLT350', 'EOCLT667', 'LQCLTDAM', 'MTCLT101', 'EOCLT105', 'QICLT438', 'ALCLT007', 'CXCLT697', 'BWCLT078', 'HHCLT405', 'RYCLT522', 'HGCLT263', 'EACLT110', 'FNCLTGSF', 'CYCLTUPC', 'SZCLT033', 'SZCLT307', 'CXCLT901', 'CZCLT391', 'BWCLT176', 'MTCLT104', 'SICLT942', 'MCCLTCCM', 'KGCLT701', 'WICLT383', 'RYCLT168', 'WGCLT643', 'UBCLT536', 'RFCLT728', 'RCCLTEPR', 'EACLTBGR', 'QICLT441', 'RYCLT718', 'HICLT1A7', 'QICLT355', 'SCCLTECI', 'GICLT282', 'XVCLTSAS', 'CCCLT607', 'XVCLTBTS', 'CXCLT524', 'SZCLT316', 'MXCLTH87', 'HXCLT236', 'CZCLT319', 'GZCLTASS', 'SNCLT659', 'HICLT35D', 'ONCLTROY', 'CZCLT831', 'DICLT509', 'ILCLT691', 'QICLT511', 'SZCLT332', 'HXCLTGZ8', 'BWCLT147', 'UZCLT312', 'QICLT675', 'EACLT371', 'MTCLT102', 'GZCLTC7N', 'MZCLT368', 'CXCLT948', 'RACLT427', 'XVCLTMOS', 'HGCLT970', 'GZCLTGRE', 'LQCLT167', 'QICLT407', 'DICLT203', 'RCCLTRUR', 'GZCLT503', 'SZCLT032', 'EACLT605', 'CZCLT046', 'CICLT061', 'RYCLT324', 'HXCLT911', 'QICLT462', 'FNCLTHBF', 'UBCLT533', 'DTCLTCUT', 'HXCLT273', 'YXCLTGWL', 'HXCLTHB3', 'GICLT149', 'HJCLT511', 'HICLTE48', 'DHCLTAFS', 'CYCLTEXC', 'HICLT3C1', 'HSCLTAMP', 'CYCLTCMC', 'FNCLTFMF', 'YXCLTALB', 'TOCLTTMT', 'ILCLT301', 'CZCLT392', 'CCCLT496', 'CYCLTAWC', 'MDCLT001', 'CYCLTSWC', 'OMCLTDTN', 'SZCLT334', 'RACLT671', 'EOCLT138', 'BRCLTRPB', 'EACLT604', 'ALCLT363', 'XVCLTHCS', 'RCCLTRNR', 'RCCLTRIR', 'MSCLT076', 'UBCLT532', 'EACLT206', 'RCCLTPGR', 'EOCLT318', 'YHCLT123', 'RZCLTRZZ', 'SCCLT866', 'DICLT630', 'IQCLTDUN', 'MTCLT200', 'EACLT417', 'HYCLTHSC', 'FNCLTUTF', 'DICLT213', 'CYCLTBLC', 'CICLT114', 'BWCLT169', 'CYCLTCOC', 'CYCLTLNC', 'GICLT186', 'HXCLTGJ9', 'IRCLT882', 'FNCLTFAF', 'SZCLT084', 'MCCLTPHM', 'EOCLT432', 'EOCLT580', 'BWCLT117', 'CYCLTCGC', 'RCCLTSPR', 'DTCLT260']"
38,193,Raleigh-Durham (Fayetteville),35.7796,-78.6382,Research Triangle region,"city,university",urban,RDU,"['BURDU484', 'SIRDU434', 'CZRDU013', 'ILRDU849', 'MTRDU200', 'EARDU607', 'CZRDU385', 'HXRDUHA9', 'CIRDU038', 'CZRDU039', 'SCRDU700', 'HIRDU77B', 'EORDU442', 'CYRDUCAC', 'YXRDU434', 'BWRDU155', 'FNRDUFAF', 'RFRDU201', 'RCRDURYR', 'CIRDU510', 'WGRDU116', 'MSRDU353', 'OZRDU444', 'HXRDU163', 'CYRDUCYC', 'HXRDU969', 'GIRDU854', 'HXRDUE6A', 'EARDUHVR', 'HIRDUC0A', 'QIRDU689', 'SIRDUXAH', 'RCRDUDRR', 'QIRDU145', 'QIRDU427', 'EARDU280', 'DTRDU109', 'EARDU608', 'CYRDURTC', 'CIRDU132', 'ILRDU995', 'CIRDU625', 'EORDU140', 'EARDU158', 'HXRDUH85', 'MCRDUCVM', 'YORDUDE2', 'MCRDUCPM', 'XVRDURLS', 'FNRDUCTF', 'MCRDUMCM', 'HXRDUH59', 'EARDU106', 'LQRDUFYJ', 'EORDU188', 'OZRDU457', 'EARDUCRB', 'YXRDURNC', 'HXRDU688', 'HXRDUG09', 'ALRDU411', 'SCRDU884', 'RFRDU164', 'DIRDU316', 'HXRDU613', 'CYRDUCHC', 'YXRDUROX', 'MSRDU562', 'ILRDU594', 'LQRDU966', 'FNRDUBEF', 'HHRDU612', 'CZRDU302', 'SIRDU298', 'HXRDUG98', 'CIRDU048', 'ESRDUD9B', 'TORDUTWT', 'RCRDUEER', 'SZRDU327', 'LQRDU183', 'DHRDUAET', 'HIRDU090', 'QIRDU694', 'LMRDU452', 'EARDU020', 'WVRDUD80', 'FNRDURFF', 'HYRDUHSM', 'LQRDU944', 'RFRDU343', 'ESRDUGT4', 'MXRDUC88', 'RFRDU247', 'DNRDURCC', 'SZRDU321', 'EORDU802', 'CYRDUNTC', 'CIRDU683', 'HXRDU802', 'BWRDU071', 'GIRDU568', 'MTRDU300', 'HGRDUFM1', 'XVRDUSHS', 'HIRDUC8A', 'HGRDUHB8', 'HHRDU800', 'DTRDU343', 'CIRDU436', 'YXRDUMUS', 'DIRDU810', 'HXRDU881', 'UZRDUJAM', 'MTRDU843', 'HXRDU100', 'EARDU232', 'RFRDU155', 'GIRDU876', 'SZRDU309', 'CIRDU366', 'DTRDU028', 'EARDU161', 'DTRDU190', 'YXRDU719', 'YXRDU140', 'BWRDU161', 'QIRDU724', 'XVRDURHS', 'CXRDU321', 'HIRDU394', 'DIRDU390', 'DNRDUACH', 'MTRDU025', 'EARDU221', 'SCRDU777', 'GIRDU252', 'HXRDUFK0', 'BWRDU167', 'EARDUDUR', 'KGRDU602', 'ILRDU419', 'EARDU606', 'FNRDUSFF', 'HIRDU04E', 'EARDURTP', 'CIRDU490', 'SZRDU308', 'EZRDU570', 'YORDU001', 'HXRDU385', 'DIRDU805', 'CZRDU330', 'BWRDU146', 'WBRDUE27', 'OZRDU214', 'GIRDU103', 'RCRDURBR', 'QIRDU655', 'OZRDU212', 'EARDU201', 'DIRDU253', 'CYRDUFSC', 'CYRDUWFC', 'SIRDU013', 'RFRDU256', 'UZRDUEC1', 'HIRDU9D0', 'OZRDU674', 'MCRDUNCM', 'RCRDUHLR', 'EARDUHRD', 'GIRDU919', 'INRDU40D', 'BHRDUCAN']"
39,193,Greensboro-High Point-Winston-Salem,36.0726,-79.792,Piedmont Triad region,city,urban,GSO,"['GZGSO013', 'QIGSO417', 'SZGSO335', 'QIGSO396', 'RFGSO099', 'EOGSO383', 'CCGSO456', 'CZGSO485', 'FNGSOAPF', 'EAGSO609', 'GZGSOASG', 'DIGSOSQX', 'WVGSO240', 'CZGSO622', 'DRGSO006', 'HIGSODDA', 'QIGSO462', 'RCGSOGAR', 'MTGSO100', 'CYGSOBRC', 'EOGSO539', 'QIGSO633', 'XVGSOSHS', 'HIGSO93D', 'MSGSO867', 'DIGSO132', 'MXGSOH95', 'OZGSO585', 'MXGSOA54', 'WVGSOBSH', 'FNGSOGWF', 'HGGSOGA3', 'BWGSO111', 'UBGSO534', 'MSGSO577', 'GZGSO031', 'ILGSO384', 'YXGSOROC', 'HIGSO770', 'MCGSODTM', 'MSGSO460', 'HIGSOBEA', 'QIGSO360', 'HXGSOG57', 'DIGSO162', 'HSGSOAFL', 'UZGSO123', 'CYGSOCYC', 'BWGSO053', 'HXGSO456', 'BWGSO125', 'MCGSONCM', 'HXGSO377', 'HXGSO150', 'MSGSO749', 'YXGSO168', 'RFGSO156', 'CXGSO481', 'MXGSOB61', 'HXGSO903', 'UZGSO267', 'YXGSO330', 'CXGSO736', 'HIGSO7E0', 'HXGSOFJ7', 'CIGSO102', 'FNGSOABF', 'DIGSO100', 'GZGSO010', 'EAGSO280', 'CYGSOCAC', 'HXGSOFW0', 'HIGSO864', 'WGGSO176', 'OZGSO197', 'QIGSO652', 'WVGSO514', 'WGGSO845', 'CZGSO367', 'FNGSOHAF', 'EAGSO239', 'ESGSOD87', 'SIGSO224', 'OZGSO630', 'HJGSOADC', 'SZGSO820', 'CIGSO126', 'CIGSO505', 'CYGSOWNC', 'CZGSO836', 'HXGSO293', 'EOGSO415']"
40,193,Greenville-Spartanburg-Asheville-Anderson,34.8526,-82.394,Upstate South Carolina/Western NC,city,urban,GMU,[]
41,193,Greenville-New Bern-Washington,35.6127,-77.3663,Eastern North Carolina region,"city,coastal",urban,PGV,"['CIPGV043', 'QIPGV477', 'DIPGV810', 'MSPGV746', 'WGPGV110', 'WVPGV448', 'TLPGV706', 'GZPGVHTS', 'CYPGVCYC', 'BUPGVA6D', 'EOPGV125', 'DIPGV289', 'RYPGV455', 'HXPGV109', 'BWPGV126', 'EOPGV734', 'RCPGVRIR', 'OZPGV196', 'BUPGV793', 'HIPGVF4F']"
42,193,Wilmington NC,34.2104,-77.8868,Coastal North Carolina city,"city,coastal",urban,ILM,"['EOILM700', 'HIILM0CC', 'HXILM518', 'CZILM387', 'CYILMCBC', 'QIILM692', 'HIILMDEC', 'LMILM841', 'MZILM365', 'EOILM686', 'EOILM657', 'UBILM535', 'WVILM908', 'CYILMWCC', 'YXILM172', 'HXILM232', 'BWILM136', 'TLILM370', 'HIILM05F', 'WGILM565', 'SCILM265', 'BWILM164', 'TOILMTST', 'CYILMCYC', 'FNILMWEF', 'SCILMDRM', 'HXILM124', 'WVILM898', 'HIILM72B', 'HXILMGD1', 'CZILM351', 'BWILM173', 'SZILM834', 'CIILM458', 'EAILM186', 'YZILM65D', 'RCILMRIR', 'IMILMGSB', 'YXILMBHI', 'SCILM957', 'HHILM651', 'IRILM903', 'HIILM230', 'BWILM175', 'QIILM474', 'LMILM634', 'CIILM078', 'RFILM653', 'ILILM776']"
43,193,Columbia SC,34.0007,-81.0348,South Carolina capital,city,urban,CUB,[]
44,193,Charleston SC,32.7765,-79.9311,Historic coastal city,"city,historical,coastal",urban,CHS,"['EOCHS121', 'CYCHSCYC', 'GZCHS564', 'EACHS617', 'CICHS099', 'QICHS276', 'FNCHSNEF', 'ESCHSG83', 'HXCHS9C4', 'HICHSCB8', 'HXCHSH10', 'BWCHS038', 'YXCHS554', 'YXCHS844', 'DTCHS123', 'HXCHS268', 'HICHSAB9', 'LXCHSWMA', 'WBCHS002', 'EOCHS179', 'QICHS408', 'HXCHS468', 'HXCHSHE2', 'PHCHSSKI', 'CICHS080', 'SZCHS070', 'RFCHS242', 'RCCHSJIR', 'HGCHS504', 'EOCHS245', 'YXCHS276', 'QICHS093', 'MTCHSWAL', 'FNCHSFNF', 'MZCHS054', 'RCCHSRIR', 'WVCHSFRA', 'CZCHS369', 'FNCHSCSF', 'CYCHSCMC', 'CPCHSABB', 'SCCHS284', 'HECHS139', 'HICHS223', 'CCCHS394', 'HXCHSFR4', 'CYCHSCNC', 'EOCHS142', 'WVCHS891', 'WVCHSMSI', 'HXCHS655', 'DNCHSWDR', 'DICHS679', 'LWCHS734', 'CXCHS380', 'WVCHSIDI', 'RCCHSMPR', 'SZCHS209', 'EACHS115', 'BHCHSNWR', 'HSCHSAGR', 'BWCHS087', 'GZCHSXEN', 'BWCHS092', 'HSCHSAFT', 'LQCHS812', 'EACHS223', 'CYCHSSMC', 'GICHS447', 'GICHS308', 'SZCHS036', 'DICHS129', 'RDCHS360', 'EOCHS131', 'HXCHS160', 'HECHS859', 'XVCHSNCS', 'HICHS85B', 'MCCHSMCM', 'DTCHS237', 'YXCHSKIA', 'SCCHS492', 'SZCHS212', 'CICHS307', 'EOCHS122', 'MSCHS721', 'HXCHS73D', 'YOCHS107', 'CXCHS324', 'UBCHS326', 'WVCHS026', 'HICHS8E9', 'RYCHS475', 'ALCHS990', 'MSCHS953', 'RCCHSNOR', 'WVCHSHAR', 'WYCHS46A', 'DICHS130', 'BRCHSBRB', 'MXCHS190', 'BHCHSCHA', 'QICHS275', 'YXCHSBVI', 'RCCHSCHR', 'XVCHSSHS', 'YXCHSBAT', 'CZCHS198', 'CCCHS354', 'OZCHS257', 'IRCHS857', 'HGCHS199', 'EACHS181', 'WVCHS329', 'YXCHSFGQ', 'CZCHS220', 'QICHS255', 'SCCHS153', 'CYCHSHDC', 'QICHS064', 'BWCHS085', 'RFCHS142', 'HICHS4CB', 'WVCHS297', 'WVCHSAPI']"
45,193,Myrtle Beach-Florence,33.6891,-78.8867,Popular beach destination,"beach,coastal",resort,MYR,"['DIMYR317', 'CCMYR439', 'YXMYR058', 'YXMYRELD', 'CZMYR178', 'OZMYR822', 'WVMYR527', 'UZMYR396', 'OZMYR158', 'WVMYR144', 'WVMYR120', 'WVMYR915', 'WVMYR388', 'HXMYRGZ5', 'BWMYR082', 'EOMYR274', 'CXMYR953', 'HXMYRGN0', 'NZMYR473', 'HSMYRAIR', 'WOMYROBR', 'CIMYR188', 'YXMYR859', 'SCMYRWRR', 'HSMYRAGV', 'YXMYRABV', 'UZMYR694', 'WVMYR389', 'EOMYR228', 'OZMYR849', 'MSMYR401', 'IMMYR747', 'ILMYR585', 'DIMYR597', 'WVMYRWAY', 'LMMYR247', 'HXMYR512', 'WVMYR052', 'LMMYR893', 'HIMYRAFD', 'FNMYRFNF', 'SCMYR112', 'GZMYRASM', 'CYMYRCNC', 'QIMYR248', 'UZMYRSSB', 'HHMYR473', 'YXMYR003', 'CIMYR725', 'BWMYR099', 'ESMYRGW6', 'BWMYR097', 'WVMYR4D8', 'SNMYR654', 'WVMYR280', 'WVMYR879', 'DIMYREE0', 'UZMYR209', 'WVMYR118', 'RYMYR321', 'HHMYR311', 'YXMYRSAR', 'UBMYR316', 'RYMYR215', 'RFMYR232', 'LMMYR669', 'SIMYR726', 'SIMYR601', 'WVMYRMGR', 'OZMYR792', 'WOMYRSWP', 'WVMYR480', 'WVMYR141', 'LMMYR415', 'WVMYR142', 'YXMYROCL', 'QIMYR182', 'BWMYR069', 'VCMYROWV', 'HSMYRAIT', 'CZMYR224', 'WVMYRSRP', 'WVMYR404', 'UZMYR766', 'HXMYRGL5', 'SCMYRPRL', 'LMMYR914', 'UZMYRAGA', 'FNMYRFBF', 'MSMYR736', 'WVMYR051', 'LMMYR418', 'XHMYR335', 'LMMYR347', 'HXMYR455', 'WVMYR119', 'SCMYRGNN', 'SZMYR037', 'CYMYRCYC', 'NZMYR474', 'YXMYRCAR', 'HSMYRAHA', 'GZMYRKMW', 'ESMYRGW5', 'WVMYR143', 'WVMYR004', 'HIMYR3ED', 'ILMYR388', 'MCMYRGDM', 'YXMYRRRH']"
46,193,Greenwood-Greenville,34.1854,-82.1618,Upstate South Carolina region,city,urban,GRD,"['HIGRDD42', 'FNGRDFIF', 'HXGRDGI1', 'RYGRD457', 'DIGRD293', 'QIGRD145', 'YXGRDGNW']"
